payment_id,order_id,seller_id,expected_payout,actual_payout,discrepancy_flag,discrepancy_amt,settlement_date,settlement_cycle,status,discrepancy_pct,discrepancy_severity,risk_score,severity_tier
PAY000099571,ORD000127473,S00187,1738.7,1168.46,1,570.24,2024-03-03 22:48:00,W9,disputed,32.8,critical,0.2264,Critical (>30%)
PAY000065675,ORD000084064,S00382,1418.29,950.38,1,467.91,2023-04-29 10:10:00,W17,disputed,32.99,critical,0.2263,Critical (>30%)
PAY000045086,ORD000057710,S00009,2310.35,1561.31,1,749.04,2023-07-01 16:23:00,W26,disputed,32.42,critical,0.2263,Critical (>30%)
PAY000057708,ORD000073848,S00477,384.87,255.28,1,129.59,2023-04-11 16:02:00,W15,disputed,33.67,critical,0.2263,Critical (>30%)
PAY000111953,ORD000143307,S00233,7858.56,5559.2,1,2299.36,2024-02-09 06:42:00,W6,disputed,29.26,critical,0.2263,High (15-30%)
PAY000058051,ORD000074282,S00089,1921.94,1294.34,1,627.6,2023-08-07 19:00:00,W32,disputed,32.65,critical,0.2262,Critical (>30%)
PAY000103544,ORD000132527,S00314,4007.27,2750.63,1,1256.64,2023-02-24 07:56:00,W8,disputed,31.36,critical,0.2262,Critical (>30%)
PAY000086948,ORD000111269,S00471,253.24,167.8,1,85.44,2023-05-28 13:42:00,W21,disputed,33.74,critical,0.2261,Critical (>30%)
PAY000009696,ORD000012440,S00396,1599.94,1074.84,1,525.1,2023-09-16 03:02:00,W37,disputed,32.82,critical,0.226,Critical (>30%)
PAY000063906,ORD000081787,S00310,1458.92,978.59,1,480.33,2024-07-03 00:06:00,W27,disputed,32.92,critical,0.226,Critical (>30%)
PAY000036455,ORD000046719,S00002,1559.3,1047.34,1,511.96,2023-05-25 01:55:00,W21,disputed,32.83,critical,0.2259,Critical (>30%)
PAY000094540,ORD000121050,S00032,3460.77,2365.89,1,1094.88,2024-06-29 08:15:00,W26,disputed,31.64,critical,0.2258,Critical (>30%)
PAY000110299,ORD000141193,S00325,1857.73,1251.51,1,606.22,2023-05-05 04:31:00,W18,disputed,32.63,critical,0.2258,Critical (>30%)
PAY000030076,ORD000038548,S00233,280.12,185.84,1,94.28,2024-06-01 00:18:00,W22,disputed,33.66,critical,0.2257,Critical (>30%)
PAY000092898,ORD000118908,S00469,823.76,549.93,1,273.83,2024-02-21 07:02:00,W8,disputed,33.24,critical,0.2254,Critical (>30%)
PAY000081110,ORD000103834,S00346,4984.32,3454.88,1,1529.44,2023-04-08 04:34:00,W14,disputed,30.69,critical,0.2254,Critical (>30%)
PAY000086364,ORD000110556,S00154,3233.9,2208.51,1,1025.39,2023-12-11 03:55:00,W50,disputed,31.71,critical,0.2254,Critical (>30%)
PAY000051454,ORD000065881,S00251,428.51,285.09,1,143.42,2023-02-19 13:58:00,W7,disputed,33.47,critical,0.2251,Critical (>30%)
PAY000093008,ORD000119047,S00217,253.59,168.44,1,85.15,2023-12-24 07:35:00,W51,disputed,33.58,critical,0.2251,Critical (>30%)
PAY000013198,ORD000016898,S00056,714.29,476.55,1,237.74,2023-05-02 02:12:00,W18,disputed,33.28,critical,0.2251,Critical (>30%)
PAY000059587,ORD000076254,S00369,895.29,598.58,1,296.71,2024-03-05 04:39:00,W10,disputed,33.14,critical,0.225,Critical (>30%)
PAY000039683,ORD000050868,S00206,629.25,419.69,1,209.56,2023-06-18 19:29:00,W24,disputed,33.3,critical,0.2249,Critical (>30%)
PAY000065130,ORD000083370,S00066,1286.09,863.48,1,422.61,2024-01-21 01:41:00,W3,disputed,32.86,critical,0.2248,Critical (>30%)
PAY000005497,ORD000007058,S00061,834.41,557.82,1,276.59,2023-08-23 03:32:00,W34,disputed,33.15,critical,0.2248,Critical (>30%)
PAY000070246,ORD000089830,S00221,1801.45,1216.15,1,585.3,2023-05-24 23:50:00,W21,disputed,32.49,critical,0.2246,Critical (>30%)
PAY000002694,ORD000003418,S00403,585.87,390.93,1,194.94,2023-03-16 04:26:00,W11,disputed,33.27,critical,0.2245,Critical (>30%)
PAY000033485,ORD000042915,S00091,1088.19,730.02,1,358.17,2024-03-08 22:27:00,W10,disputed,32.91,critical,0.2243,Critical (>30%)
PAY000010918,ORD000013953,S00446,3194.98,2185.82,1,1009.16,2023-11-29 10:44:00,W48,disputed,31.59,critical,0.2243,Critical (>30%)
PAY000019830,ORD000025386,S00256,1184.21,795.27,1,388.94,2024-04-20 17:52:00,W16,disputed,32.84,critical,0.2243,Critical (>30%)
PAY000013473,ORD000017247,S00059,1899.0,1284.45,1,614.55,2023-10-15 04:18:00,W41,disputed,32.36,critical,0.2241,Critical (>30%)
PAY000114446,ORD000146509,S00133,151.25,100.56,1,50.69,2023-05-01 20:55:00,W18,disputed,33.51,critical,0.2241,Critical (>30%)
PAY000075351,ORD000096411,S00198,462.35,308.46,1,153.89,2023-10-28 22:51:00,W43,disputed,33.28,critical,0.224,Critical (>30%)
PAY000055903,ORD000071539,S00070,1101.58,739.81,1,361.77,2023-02-01 12:04:00,W5,disputed,32.84,critical,0.2239,Critical (>30%)
PAY000034236,ORD000043903,S00084,1535.88,1036.06,1,499.82,2024-03-16 19:51:00,W11,disputed,32.54,critical,0.2238,Critical (>30%)
PAY000100079,ORD000128128,S00484,1573.19,1061.54,1,511.65,2023-09-14 05:36:00,W37,disputed,32.52,critical,0.2238,Critical (>30%)
PAY000090053,ORD000115241,S00362,681.29,455.69,1,225.6,2023-12-22 02:02:00,W51,disputed,33.11,critical,0.2238,Critical (>30%)
PAY000077640,ORD000099391,S00498,9215.36,6613.17,1,2602.19,2024-04-04 08:54:00,W14,disputed,28.24,critical,0.2236,High (15-30%)
PAY000035213,ORD000045122,S00444,3801.73,2620.16,1,1181.57,2024-06-05 17:23:00,W23,disputed,31.08,critical,0.2233,Critical (>30%)
PAY000023001,ORD000029449,S00178,3470.18,2384.86,1,1085.32,2023-11-13 15:09:00,W46,disputed,31.28,critical,0.2233,Critical (>30%)
PAY000068373,ORD000087460,S00149,837.4,561.74,1,275.66,2023-11-27 12:51:00,W48,disputed,32.92,critical,0.2232,Critical (>30%)
PAY000097568,ORD000124955,S00397,317.73,212.1,1,105.63,2023-04-20 20:32:00,W16,disputed,33.25,critical,0.2231,Critical (>30%)
PAY000000236,ORD000000298,S00369,1087.17,731.27,1,355.9,2024-01-09 18:33:00,W2,disputed,32.74,critical,0.2231,Critical (>30%)
PAY000093080,ORD000119134,S00121,2262.17,1539.06,1,723.11,2024-02-22 03:56:00,W8,disputed,31.97,critical,0.223,Critical (>30%)
PAY000012669,ORD000016207,S00195,1764.7,1194.97,1,569.73,2023-02-05 21:56:00,W5,disputed,32.28,critical,0.223,Critical (>30%)
PAY000022393,ORD000028658,S00472,1390.54,938.14,1,452.4,2023-09-22 02:44:00,W38,disputed,32.53,critical,0.223,Critical (>30%)
PAY000023545,ORD000030149,S00093,656.15,439.71,1,216.44,2023-05-27 11:45:00,W21,disputed,32.99,critical,0.2229,Critical (>30%)
PAY000002375,ORD000003029,S00369,1345.46,907.62,1,437.84,2023-08-05 00:41:00,W31,disputed,32.54,critical,0.2229,Critical (>30%)
PAY000106343,ORD000136102,S00132,2352.21,1602.02,1,750.19,2023-07-10 15:48:00,W28,disputed,31.89,critical,0.2228,Critical (>30%)
PAY000107803,ORD000137976,S00213,1486.74,1004.52,1,482.22,2023-05-02 01:28:00,W18,disputed,32.43,critical,0.2228,Critical (>30%)
PAY000051336,ORD000065737,S00368,7924.1,5644.01,1,2280.09,2023-12-12 22:45:00,W50,disputed,28.77,critical,0.2228,High (15-30%)
PAY000086687,ORD000110951,S00037,4282.51,2968.65,1,1313.86,2024-06-09 19:49:00,W23,disputed,30.68,critical,0.2224,Critical (>30%)
PAY000091472,ORD000117067,S00233,19390.55,14759.19,1,4631.36,2024-01-03 10:38:00,W1,disputed,23.88,critical,0.2221,High (15-30%)
PAY000075128,ORD000096135,S00403,8075.85,5765.63,1,2310.22,2023-05-19 15:23:00,W20,disputed,28.61,critical,0.2221,High (15-30%)
PAY000052070,ORD000066654,S00070,3226.18,2218.55,1,1007.63,2023-05-08 14:24:00,W19,disputed,31.23,critical,0.2219,Critical (>30%)
PAY000035658,ORD000045703,S00464,184.59,123.39,1,61.2,2023-02-10 22:09:00,W6,disputed,33.15,critical,0.2219,Critical (>30%)
PAY000032832,ORD000042098,S00354,1964.05,1335.92,1,628.13,2023-05-30 11:24:00,W22,disputed,31.98,critical,0.2218,Critical (>30%)
PAY000104558,ORD000133829,S00354,2216.19,1511.17,1,705.02,2023-06-26 05:50:00,W26,disputed,31.81,critical,0.2217,Critical (>30%)
PAY000031037,ORD000039812,S00042,247.21,165.42,1,81.79,2023-10-27 20:26:00,W43,disputed,33.09,critical,0.2217,Critical (>30%)
PAY000087406,ORD000111880,S00197,1399.65,947.83,1,451.82,2024-07-09 12:25:00,W28,disputed,32.28,critical,0.2214,Critical (>30%)
PAY000088294,ORD000113009,S00285,10082.57,7306.91,1,2775.66,2024-01-11 12:24:00,W2,disputed,27.53,critical,0.2213,High (15-30%)
PAY000110888,ORD000141956,S00325,397.73,266.79,1,130.94,2024-01-03 05:16:00,W1,disputed,32.92,critical,0.2213,Critical (>30%)
PAY000115406,ORD000147740,S00243,8412.38,6032.7,1,2379.68,2024-02-13 11:12:00,W7,disputed,28.29,critical,0.221,High (15-30%)
PAY000101392,ORD000129790,S00185,4003.86,2777.1,1,1226.76,2023-01-17 03:46:00,W3,disputed,30.64,critical,0.221,Critical (>30%)
PAY000057178,ORD000073154,S00444,1132.72,766.38,1,366.34,2023-08-18 11:42:00,W33,disputed,32.34,critical,0.2206,Critical (>30%)
PAY000079389,ORD000101626,S00186,1431.92,971.58,1,460.34,2023-09-20 18:17:00,W38,disputed,32.15,critical,0.2206,Critical (>30%)
PAY000024005,ORD000030738,S00357,2643.3,1813.45,1,829.85,2024-05-17 08:46:00,W20,disputed,31.39,critical,0.2206,Critical (>30%)
PAY000077064,ORD000098633,S00477,1143.09,773.7,1,369.39,2023-08-20 15:34:00,W33,disputed,32.32,critical,0.2205,Critical (>30%)
PAY000026369,ORD000033816,S00468,6332.57,4480.13,1,1852.44,2023-07-12 20:06:00,W28,disputed,29.25,critical,0.2202,High (15-30%)
PAY000032983,ORD000042299,S00088,335.55,225.49,1,110.06,2024-04-18 05:52:00,W16,disputed,32.8,critical,0.2202,Critical (>30%)
PAY000065022,ORD000083217,S00274,372.6,250.53,1,122.07,2024-04-27 15:02:00,W17,disputed,32.76,critical,0.2201,Critical (>30%)
PAY000082330,ORD000105407,S00309,488.74,329.04,1,159.7,2024-02-27 23:09:00,W9,disputed,32.68,critical,0.2201,Critical (>30%)
PAY000079705,ORD000102043,S00124,601.41,405.29,1,196.12,2023-07-26 01:36:00,W30,disputed,32.61,critical,0.2201,Critical (>30%)
PAY000085460,ORD000109398,S00352,493.43,332.26,1,161.17,2023-07-01 18:13:00,W26,disputed,32.66,critical,0.22,Critical (>30%)
PAY000062505,ORD000079979,S00074,5299.11,3722.3,1,1576.81,2023-06-15 05:05:00,W24,disputed,29.76,critical,0.2199,High (15-30%)
PAY000025950,ORD000033264,S00222,2969.92,2046.41,1,923.51,2023-08-30 08:49:00,W35,disputed,31.1,critical,0.2199,Critical (>30%)
PAY000044523,ORD000056972,S00005,566.68,382.03,1,184.65,2023-05-30 05:55:00,W22,disputed,32.58,critical,0.2197,Critical (>30%)
PAY000102704,ORD000131443,S00058,3330.41,2303.39,1,1027.02,2023-08-30 13:26:00,W35,disputed,30.84,critical,0.2196,Critical (>30%)
PAY000003614,ORD000004598,S00022,584.41,394.28,1,190.13,2024-04-01 06:07:00,W14,disputed,32.53,critical,0.2195,Critical (>30%)
PAY000104629,ORD000133914,S00035,1527.78,1040.11,1,487.67,2023-10-14 13:41:00,W41,disputed,31.92,critical,0.2195,Critical (>30%)
PAY000114291,ORD000146321,S00057,1284.17,872.24,1,411.93,2023-10-18 02:16:00,W42,disputed,32.08,critical,0.2195,Critical (>30%)
PAY000078842,ORD000100946,S00243,2578.06,1772.05,1,806.01,2023-08-31 16:48:00,W35,disputed,31.26,critical,0.2194,Critical (>30%)
PAY000107067,ORD000137027,S00388,326.12,219.52,1,106.6,2024-01-10 10:54:00,W2,disputed,32.69,critical,0.2194,Critical (>30%)
PAY000030770,ORD000039452,S00380,1046.2,709.26,1,336.94,2024-07-10 11:34:00,W28,disputed,32.21,critical,0.2193,Critical (>30%)
PAY000101380,ORD000129777,S00097,984.0,666.87,1,317.13,2023-09-29 03:48:00,W39,disputed,32.23,critical,0.2192,Critical (>30%)
PAY000103257,ORD000132155,S00227,243.18,163.65,1,79.53,2023-05-26 20:38:00,W21,disputed,32.7,critical,0.2191,Critical (>30%)
PAY000034608,ORD000044380,S00390,301.63,203.11,1,98.52,2023-09-18 15:47:00,W38,disputed,32.66,critical,0.2191,Critical (>30%)
PAY000088138,ORD000112812,S00173,714.9,483.32,1,231.58,2023-12-28 11:12:00,W52,disputed,32.39,critical,0.2191,Critical (>30%)
PAY000084287,ORD000107911,S00344,492.84,332.46,1,160.38,2023-10-12 05:05:00,W41,disputed,32.54,critical,0.2191,Critical (>30%)
PAY000057495,ORD000073567,S00242,3846.77,2675.54,1,1171.23,2023-10-06 13:41:00,W40,disputed,30.45,critical,0.2189,Critical (>30%)
PAY000057354,ORD000073383,S00132,13280.09,9851.4,1,3428.69,2023-02-26 20:09:00,W8,disputed,25.82,critical,0.2187,High (15-30%)
PAY000100374,ORD000128495,S00196,198.01,133.36,1,64.65,2023-06-04 04:28:00,W22,disputed,32.65,critical,0.2186,Critical (>30%)
PAY000072894,ORD000093276,S00281,277.89,187.33,1,90.56,2023-09-09 09:25:00,W36,disputed,32.59,critical,0.2185,Critical (>30%)
PAY000011056,ORD000014130,S00025,807.12,547.15,1,259.97,2023-09-01 17:36:00,W35,disputed,32.21,critical,0.2183,Critical (>30%)
PAY000000438,ORD000000547,S00085,6248.24,4435.82,1,1812.42,2024-01-18 13:48:00,W3,disputed,29.01,critical,0.2181,High (15-30%)
PAY000065305,ORD000083580,S00460,1442.33,984.1,1,458.23,2023-03-29 15:42:00,W13,disputed,31.77,critical,0.2181,Critical (>30%)
PAY000016275,ORD000020861,S00386,1182.0,804.7,1,377.3,2023-02-08 05:23:00,W6,disputed,31.92,critical,0.218,Critical (>30%)
PAY000022914,ORD000029329,S00388,1137.98,775.06,1,362.92,2024-05-02 13:40:00,W18,disputed,31.89,critical,0.2176,Critical (>30%)
PAY000038666,ORD000049547,S00194,586.62,397.45,1,189.17,2023-11-16 21:54:00,W46,disputed,32.25,critical,0.2176,Critical (>30%)
PAY000045718,ORD000058550,S00222,3167.28,2196.72,1,970.56,2023-11-15 23:33:00,W46,disputed,30.64,critical,0.2175,Critical (>30%)
PAY000100579,ORD000128751,S00450,2877.98,1991.63,1,886.35,2023-01-18 19:45:00,W3,disputed,30.8,critical,0.2174,Critical (>30%)
PAY000055137,ORD000070564,S00150,12644.69,9365.7,1,3278.99,2023-09-17 06:38:00,W37,disputed,25.93,critical,0.2174,High (15-30%)
PAY000049849,ORD000063818,S00188,1570.53,1074.49,1,496.04,2023-12-05 02:48:00,W49,disputed,31.58,critical,0.2173,Critical (>30%)
PAY000019494,ORD000024966,S00429,5072.12,3573.74,1,1498.38,2024-05-06 22:39:00,W19,disputed,29.54,critical,0.2173,High (15-30%)
PAY000079586,ORD000101895,S00290,1693.28,1159.87,1,533.41,2023-05-31 11:41:00,W22,disputed,31.5,critical,0.2173,Critical (>30%)
PAY000049527,ORD000063395,S00225,401.46,271.89,1,129.57,2023-02-25 15:12:00,W8,disputed,32.27,critical,0.2169,Critical (>30%)
PAY000049985,ORD000063992,S00204,4228.68,2962.59,1,1266.09,2023-03-20 02:07:00,W12,disputed,29.94,critical,0.2168,High (15-30%)
PAY000054207,ORD000069378,S00295,4147.33,2904.59,1,1242.74,2024-01-06 05:50:00,W1,disputed,29.96,critical,0.2166,High (15-30%)
PAY000043440,ORD000055580,S00381,3214.81,2235.22,1,979.59,2024-02-11 22:02:00,W6,disputed,30.47,critical,0.2165,Critical (>30%)
PAY000069956,ORD000089462,S00214,2182.25,1503.94,1,678.31,2023-04-28 08:18:00,W17,disputed,31.08,critical,0.2164,Critical (>30%)
PAY000091071,ORD000116542,S00076,640.44,435.35,1,205.09,2024-04-29 17:36:00,W18,disputed,32.02,critical,0.2163,Critical (>30%)
PAY000073926,ORD000094606,S00347,929.13,633.25,1,295.88,2023-02-20 09:13:00,W8,disputed,31.84,critical,0.2163,Critical (>30%)
PAY000047521,ORD000060823,S00325,698.36,474.96,1,223.4,2024-06-22 06:20:00,W25,disputed,31.99,critical,0.2163,Critical (>30%)
PAY000009239,ORD000011853,S00060,397.49,269.57,1,127.92,2024-07-10 15:03:00,W28,disputed,32.18,critical,0.2163,Critical (>30%)
PAY000048075,ORD000061526,S00486,21200.7,16400.53,1,4800.17,2023-10-25 00:38:00,W43,disputed,22.64,critical,0.2162,High (15-30%)
PAY000097025,ORD000124258,S00180,151.08,102.25,1,48.83,2024-05-08 20:05:00,W19,disputed,32.32,critical,0.2162,Critical (>30%)
PAY000086622,ORD000110874,S00378,2122.26,1463.37,1,658.89,2023-04-12 07:22:00,W15,disputed,31.05,critical,0.216,Critical (>30%)
PAY000049898,ORD000063885,S00150,5431.63,3848.24,1,1583.39,2023-09-13 08:57:00,W37,disputed,29.15,critical,0.2159,High (15-30%)
PAY000035397,ORD000045352,S00229,1443.0,989.17,1,453.83,2023-05-08 17:28:00,W19,disputed,31.45,critical,0.2159,Critical (>30%)
PAY000038231,ORD000048998,S00112,355.93,241.58,1,114.35,2024-07-01 10:48:00,W27,disputed,32.13,critical,0.2158,Critical (>30%)
PAY000024736,ORD000031675,S00298,3864.72,2705.6,1,1159.12,2024-04-15 19:07:00,W16,disputed,29.99,critical,0.2157,High (15-30%)
PAY000083864,ORD000107376,S00135,3102.82,2158.7,1,944.12,2023-12-22 23:39:00,W51,disputed,30.43,critical,0.2157,Critical (>30%)
PAY000070874,ORD000090649,S00022,281.0,190.71,1,90.29,2024-06-06 02:23:00,W23,disputed,32.13,critical,0.2155,Critical (>30%)
PAY000002892,ORD000003673,S00248,971.57,663.74,1,307.83,2024-03-19 09:03:00,W12,disputed,31.68,critical,0.2154,Critical (>30%)
PAY000056524,ORD000072331,S00436,4965.29,3508.71,1,1456.58,2023-06-25 06:44:00,W25,disputed,29.34,critical,0.2154,High (15-30%)
PAY000093275,ORD000119389,S00290,278.76,189.29,1,89.47,2024-04-18 20:31:00,W16,disputed,32.1,critical,0.2153,Critical (>30%)
PAY000113175,ORD000144853,S00219,7709.45,5558.97,1,2150.48,2024-07-04 22:17:00,W27,disputed,27.89,critical,0.2152,High (15-30%)
PAY000043598,ORD000055786,S00231,2579.82,1788.52,1,791.3,2024-05-28 08:52:00,W22,disputed,30.67,critical,0.2152,Critical (>30%)
PAY000038389,ORD000049194,S00347,4555.69,3210.27,1,1345.42,2023-06-18 17:36:00,W24,disputed,29.53,critical,0.2152,High (15-30%)
PAY000011901,ORD000015245,S00354,9640.53,7040.89,1,2599.64,2024-05-14 16:20:00,W20,disputed,26.97,critical,0.2151,High (15-30%)
PAY000042394,ORD000054268,S00207,1151.3,788.43,1,362.87,2024-07-14 06:17:00,W28,disputed,31.52,critical,0.2151,Critical (>30%)
PAY000015074,ORD000019315,S00164,714.28,487.15,1,227.13,2023-04-12 04:07:00,W15,disputed,31.8,critical,0.2151,Critical (>30%)
PAY000032834,ORD000042101,S00486,3643.52,2551.31,1,1092.21,2023-09-08 13:40:00,W36,disputed,29.98,critical,0.2147,High (15-30%)
PAY000107703,ORD000137850,S00066,998.11,683.24,1,314.87,2023-09-14 02:54:00,W37,disputed,31.55,critical,0.2146,Critical (>30%)
PAY000093313,ORD000119440,S00284,993.07,679.9,1,313.17,2023-04-24 16:37:00,W17,disputed,31.54,critical,0.2146,Critical (>30%)
PAY000030756,ORD000039437,S00200,2375.92,1646.54,1,729.38,2023-06-13 05:49:00,W24,disputed,30.7,critical,0.2146,Critical (>30%)
PAY000036218,ORD000046409,S00435,926.37,633.93,1,292.44,2023-08-17 02:35:00,W33,disputed,31.57,critical,0.2145,Critical (>30%)
PAY000003468,ORD000004426,S00140,1443.83,992.91,1,450.92,2024-05-04 10:07:00,W18,disputed,31.23,critical,0.2144,Critical (>30%)
PAY000004351,ORD000005560,S00115,662.38,452.29,1,210.09,2023-09-26 06:48:00,W39,disputed,31.72,critical,0.2144,Critical (>30%)
PAY000070511,ORD000090168,S00429,3851.67,2704.54,1,1147.13,2024-02-12 10:38:00,W7,disputed,29.78,critical,0.2141,High (15-30%)
PAY000046889,ORD000060052,S00340,2514.93,1746.66,1,768.27,2024-02-13 14:10:00,W7,disputed,30.55,critical,0.2141,Critical (>30%)
PAY000009101,ORD000011681,S00120,571.22,389.89,1,181.33,2024-03-13 10:54:00,W11,disputed,31.74,critical,0.2141,Critical (>30%)
PAY000014642,ORD000018768,S00390,493.09,336.45,1,156.64,2024-06-15 18:59:00,W24,disputed,31.77,critical,0.214,Critical (>30%)
PAY000062011,ORD000079354,S00223,19079.95,14669.66,1,4410.29,2023-01-27 09:13:00,W4,disputed,23.11,critical,0.214,High (15-30%)
PAY000030022,ORD000038477,S00491,11083.73,8182.03,1,2901.7,2023-01-23 03:30:00,W4,disputed,26.18,critical,0.214,High (15-30%)
PAY000001264,ORD000001607,S00433,629.64,430.18,1,199.46,2024-03-19 11:36:00,W12,disputed,31.68,critical,0.2139,Critical (>30%)
PAY000072113,ORD000092268,S00272,7713.32,5576.48,1,2136.84,2023-03-30 12:27:00,W13,disputed,27.7,critical,0.2137,High (15-30%)
PAY000003430,ORD000004376,S00499,1940.28,1342.55,1,597.73,2024-02-01 10:13:00,W5,disputed,30.81,critical,0.2136,Critical (>30%)
PAY000030138,ORD000038624,S00273,2794.83,1948.34,1,846.49,2023-06-01 00:43:00,W22,disputed,30.29,critical,0.2135,Critical (>30%)
PAY000071020,ORD000090834,S00186,994.7,682.5,1,312.2,2023-07-14 21:35:00,W28,disputed,31.39,critical,0.2135,Critical (>30%)
PAY000002841,ORD000003610,S00013,847.16,580.68,1,266.48,2024-01-06 05:47:00,W1,disputed,31.46,critical,0.2134,Critical (>30%)
PAY000054807,ORD000070162,S00339,2939.73,2052.4,1,887.33,2023-11-09 00:18:00,W45,disputed,30.18,critical,0.2133,Critical (>30%)
PAY000093411,ORD000119569,S00389,7484.81,5409.05,1,2075.76,2023-09-05 13:19:00,W36,disputed,27.73,critical,0.2131,High (15-30%)
PAY000000195,ORD000000246,S00248,876.14,601.24,1,274.9,2024-01-09 02:23:00,W2,disputed,31.38,critical,0.213,Critical (>30%)
PAY000019170,ORD000024551,S00233,2191.82,1521.55,1,670.27,2024-02-01 03:36:00,W5,disputed,30.58,critical,0.213,Critical (>30%)
PAY000011652,ORD000014911,S00246,5782.52,4129.77,1,1652.75,2023-09-17 21:52:00,W37,disputed,28.58,critical,0.213,High (15-30%)
PAY000046758,ORD000059884,S00206,907.92,623.38,1,284.54,2023-02-21 22:09:00,W8,disputed,31.34,critical,0.2128,Critical (>30%)
PAY000061745,ORD000079005,S00008,817.95,561.16,1,256.79,2023-06-23 11:22:00,W25,disputed,31.39,critical,0.2128,Critical (>30%)
PAY000102567,ORD000131270,S00091,2939.63,2055.12,1,884.51,2023-10-18 19:38:00,W42,disputed,30.09,critical,0.2126,Critical (>30%)
PAY000089804,ORD000114937,S00257,5238.01,3728.72,1,1509.29,2023-04-22 11:55:00,W16,disputed,28.81,critical,0.2126,High (15-30%)
PAY000086337,ORD000110521,S00240,302.68,206.92,1,95.76,2023-11-05 21:39:00,W44,disputed,31.64,critical,0.2123,Critical (>30%)
PAY000015550,ORD000019936,S00382,1354.01,934.66,1,419.35,2024-05-03 03:24:00,W18,disputed,30.97,critical,0.2122,Critical (>30%)
PAY000035766,ORD000045832,S00212,962.03,661.89,1,300.14,2023-02-21 23:09:00,W8,disputed,31.2,critical,0.2121,Critical (>30%)
PAY000103214,ORD000132096,S00064,3536.03,2486.85,1,1049.18,2023-04-21 02:24:00,W16,disputed,29.67,critical,0.2121,High (15-30%)
PAY000071072,ORD000090901,S00264,1352.19,933.83,1,418.36,2024-01-07 13:22:00,W1,disputed,30.94,critical,0.212,Critical (>30%)
PAY000069535,ORD000088931,S00050,535.79,367.33,1,168.46,2024-01-29 13:33:00,W5,disputed,31.44,critical,0.2119,Critical (>30%)
PAY000049351,ORD000063169,S00037,814.03,559.66,1,254.37,2023-06-01 08:28:00,W22,disputed,31.25,critical,0.2118,Critical (>30%)
PAY000115394,ORD000147728,S00101,1689.79,1171.01,1,518.78,2023-03-03 11:55:00,W9,disputed,30.7,critical,0.2117,Critical (>30%)
